ImageId,Label
7585,7
7586,0
7587,0
7588,0
7589,9
7590,6
7591,1
7592,0
7593,6
7594,9
7595,6
7596,6
7597,7
7598,9
7599,1
7600,9
7601,9
7602,0
7603,3
7604,0
7605,9
7606,0
7607,0
7608,6
7609,6
7610,6
7611,9
7612,6
7613,6
7614,0
7615,1
7616,0
7617,7
7618,3
7619,0
7620,3
7621,3
7622,3
7623,3
7624,6
7625,6
7626,9
7627,6
7628,0
7629,1
7630,3
7631,7
7632,0
7633,0
7634,0
7635,9
7636,6
7637,6
7638,6
7639,9
7640,9
7641,6
7642,0
7643,0
7644,0
7645,9
7646,9
7647,6
7648,1
7649,6
7650,0
7651,3
7652,7
7653,0
7654,1
7655,3
7656,3
7657,3
7658,6
7659,1
7660,3
7661,6
7662,3
7663,9
7664,6
7665,9
7666,6
7667,3
7668,0
7669,0
7670,0
7671,0
7672,0
7673,7
7674,9
7675,1
7676,3
7677,1
7678,9
7679,6
7680,7
7681,0
7682,6
7683,0
7684,0
7685,0
7686,0
7687,6
7688,9
7689,7
7690,6
7691,9
7692,9
7693,6
7694,7
7695,9
7696,0
7697,7
7698,6
7699,6
7700,1
7701,9
7702,1
7703,3
7704,0
7705,6
7706,7
7707,6
7708,1
7709,3
7710,9
7711,1
7712,0
7713,3
7714,3
7715,0
7716,7
7717,1
7718,0
7719,3
7720,6
7721,0
7722,0
7723,3
7724,1
7725,0
7726,9
7727,0
7728,3
7729,6
7730,6
7731,6
7732,6
7733,1
7734,9
7735,7
7736,3
7737,7
7738,6
7739,6
7740,0
7741,0
7742,6
7743,6
7744,9
7745,0
7746,0
7747,3
7748,3
7749,6
7750,1
7751,0
7752,6
7753,0
7754,3
7755,3
7756,6
7757,6
7758,1
7759,0
7760,9
7761,0
7762,9
7763,6
7764,1
7765,1
7766,7
7767,3
7768,0
7769,0
7770,6
7771,1
7772,0
7773,9
7774,6
7775,6
7776,1
7777,9
7778,0
7779,1
7780,7
7781,6
7782,6
7783,7
7784,6
7785,7
7786,3
7787,6
7788,1
7789,1
7790,6
7791,9
7792,6
7793,1
7794,9
7795,9
7796,1
7797,9
7798,1
7799,1
7800,7
7801,9
7802,6
7803,3
7804,6
7805,6
7806,0
7807,6
7808,8
7809,0
7810,9
7811,9
7812,3
7813,1
7814,6
7815,6
7816,3
7817,0
7818,7
7819,9
7820,9
7821,6
7822,1
7823,1
7824,0
7825,0
7826,9
7827,1
7828,6
7829,9
7830,3
7831,7
7832,7
7833,0
7834,1
7835,9
7836,3
7837,9
7838,3
7839,9
7840,9
7841,9
7842,6
7843,1
7844,7
7845,1
7846,6
7847,6
7848,9
7849,0
7850,3
7851,6
7852,6
7853,6
7854,6
7855,9
7856,3
7857,6
7858,3
7859,9
7860,0
7861,6
7862,9
7863,6
7864,0
7865,0
7866,6
7867,7
7868,6
7869,9
7870,7
7871,9
7872,3
7873,7
7874,6
7875,6
7876,0
7877,0
7878,9
7879,3
7880,9
7881,0
7882,1
7883,7
7884,9
7885,7
7886,1
7887,7
7888,0
7889,7
7890,0
7891,3
7892,1
7893,3
7894,6
7895,1
7896,9
7897,9
7898,0
7899,7
7900,0
7901,9
7902,6
7903,1
7904,6
7905,6
7906,1
7907,3
7908,0
7909,0
7910,1
7911,0
7912,6
7913,6
7914,0
7915,3
7916,7
7917,0
7918,0
7919,3
7920,7
7921,7
7922,0
7923,0
7924,0
7925,3
7926,0
7927,3
7928,3
7929,7
7930,3
7931,7
7932,0
7933,6
7934,7
7935,6
7936,3
7937,9
7938,0
7939,1
7940,6
7941,0
7942,6
7943,9
7944,9
7945,6
7946,6
7947,3
7948,9
7949,9
7950,0
7951,1
7952,7
7953,9
7954,6
7955,3
7956,3
7957,3
7958,1
7959,9
7960,0
7961,3
7962,3
7963,7
7964,9
7965,1
7966,7
7967,9
7968,6
7969,9
7970,6
7971,6
7972,7
7973,6
7974,7
7975,0
7976,9
7977,9
7978,0
7979,0
7980,0
7981,0
7982,3
7983,6
7984,9
7985,9
7986,1
7987,0
7988,1
7989,3
7990,3
7991,1
7992,6
7993,0
7994,1
7995,3
7996,9
7997,3
7998,3
7999,3
8000,0
8001,6
8002,9
8003,3
8004,1
8005,3
8006,3
8007,3
8008,6
8009,0
8010,6
8011,1
8012,1
8013,3
8014,7
8015,3
8016,6
8017,3
8018,1
8019,9
8020,0
8021,0
8022,1
8023,6
8024,0
8025,0
8026,3
8027,7
8028,7
8029,0
8030,9
8031,0
8032,7
8033,3
8034,0
8035,7
8036,6
8037,0
8038,3
8039,1
8040,9
8041,0
8042,9
8043,1
8044,7
8045,9
8046,1
8047,6
8048,7
8049,1
8050,3
8051,0
8052,9
8053,3
8054,9
8055,0
8056,3
8057,0
8058,1
8059,9
8060,3
8061,1
8062,9
8063,0
8064,1
8065,1
8066,7
8067,3
8068,7
8069,1
8070,3
8071,3
8072,0
8073,9
8074,9
8075,9
8076,6
8077,6
8078,3
8079,9
8080,0
8081,1
8082,9
8083,0
8084,0
8085,7
8086,3
8087,3
8088,9
8089,6
8090,6
8091,7
8092,3
8093,0
8094,0
8095,6
8096,0
8097,1
8098,9
8099,7
8100,3
8101,6
8102,6
8103,0
8104,1
8105,9
8106,3
8107,0
8108,3
8109,6
8110,9
8111,7
8112,1
8113,3
8114,0
8115,0
8116,7
8117,9
8118,0
8119,9
8120,9
8121,9
8122,6
8123,3
8124,6
8125,3
8126,1
8127,0
8128,6
8129,3
8130,7
8131,0
8132,0
8133,3
8134,0
8135,9
8136,9
8137,3
8138,0
8139,9
8140,6
8141,6
8142,0
8143,3
8144,9
8145,1
8146,9
8147,6
8148,0
8149,0
8150,3
8151,6
8152,3
8153,0
8154,1
8155,1
8156,3
8157,9
8158,6
8159,1
8160,1
8161,0
8162,7
8163,3
8164,6
8165,3
8166,7
8167,3
8168,1
8169,9
8170,1
8171,6
8172,6
8173,7
8174,7
8175,6
8176,3
8177,3
8178,9
8179,1
8180,9
8181,0
8182,6
8183,3
8184,6
8185,9
8186,6
8187,9
8188,6
8189,6
8190,1
8191,7
8192,0
8193,6
8194,1
8195,3
8196,3
8197,3
8198,9
8199,0
8200,0
8201,3
8202,9
8203,1
8204,3
8205,3
8206,3
8207,3
8208,9
8209,3
8210,9
8211,1
8212,3
8213,6
8214,6
8215,1
8216,9
8217,0
8218,9
8219,7
8220,9
8221,0
8222,7
8223,3
8224,9
8225,9
8226,1
8227,9
8228,0
8229,6
8230,7
8231,6
8232,7
8233,9
8234,7
8235,3
8236,9
8237,9
8238,9
8239,6
8240,3
8241,1
8242,9
8243,3
8244,6
8245,6
8246,3
8247,3
8248,6
8249,3
8250,6
8251,3
8252,9
8253,0
8254,6
8255,0
8256,2
8257,0
8258,0
8259,0
8260,1
8261,6
8262,0
8263,3
8264,3
8265,0
8266,3
8267,0
8268,0
8269,9
8270,9
8271,0
8272,0
8273,0
8274,3
8275,0
8276,3
8277,3
8278,1
8279,3
8280,9
8281,3
8282,0
8283,3
8284,0
8285,7
8286,9
8287,3
8288,3
8289,9
8290,6
8291,0
8292,9
8293,6
8294,1
8295,6
8296,0
8297,0
8298,0
8299,1
8300,9
8301,0
8302,1
8303,7
8304,0
8305,7
8306,6
8307,3
8308,1
8309,1
8310,0
8311,0
8312,0
8313,9
8314,1
8315,9
8316,0
8317,3
8318,9
8319,0
8320,3
8321,6
8322,6
8323,3
8324,7
8325,6
8326,3
8327,6
8328,9
8329,6
8330,3
8331,0
8332,6
8333,7
8334,6
8335,3
8336,6
8337,6
8338,9
8339,1
8340,0
8341,7
8342,3
8343,1
8344,3
8345,3
8346,9
8347,9
8348,1
8349,9
8350,3
8351,6
8352,9
8353,6
8354,7
8355,6
8356,6
8357,9
8358,6
8359,9
8360,0
8361,1
8362,3
8363,0
8364,3
8365,9
8366,6
8367,1
8368,0
8369,0
8370,8
8371,0
8372,3
8373,7
8374,0
8375,6
8376,1
8377,0
8378,1
8379,1
8380,0
8381,0
8382,9
8383,3
8384,0
8385,0
8386,9
8387,0
8388,3
8389,7
8390,7
8391,0
8392,3
8393,0
8394,9
8395,6
8396,3
8397,9
8398,0
8399,9
8400,0
8401,0
8402,6
8403,3
8404,7
8405,3
8406,1
8407,6
8408,3
8409,9
8410,9
8411,9
8412,0
8413,0
8414,1
8415,6
8416,0
8417,3
8418,9
8419,0
8420,0
8421,3
8422,3
8423,0
8424,1
8425,1
8426,6
8427,1
8428,9
8429,3
8430,1
8431,0
8432,9
8433,9
8434,3
8435,0
8436,0
8437,0
8438,3
8439,9
8440,7
8441,6
8442,3
8443,6
8444,9
8445,9
8446,9
8447,9
8448,6
8449,0
8450,0
8451,6
8452,0
8453,9
8454,7
8455,9
8456,9
8457,9
8458,3
8459,9
8460,6
8461,3
8462,0
8463,9
8464,6
8465,7
8466,9
8467,3
8468,9
8469,3
8470,6
8471,3
8472,3
8473,7
8474,0
8475,1
8476,0
8477,3
8478,9
8479,9
8480,0
8481,9
8482,3
8483,7
8484,0
8485,0
8486,9
8487,9
8488,1
8489,0
8490,3
8491,6
8492,6
8493,1
8494,3
8495,6
8496,3
8497,3
8498,3
8499,9
8500,7
8501,1
8502,9
8503,9
8504,6
8505,9
8506,0
8507,3
8508,9
8509,9
8510,0
8511,7
8512,6
8513,9
8514,9
8515,3
8516,9
8517,1
8518,7
8519,6
8520,3
8521,6
8522,3
8523,1
8524,3
8525,9
8526,7
8527,7
8528,0
8529,1
8530,3
8531,0
8532,9
8533,9
8534,3
8535,1
8536,9
8537,0
8538,0
8539,6
8540,6
8541,1
8542,9
8543,0
8544,1
8545,6
8546,3
8547,1
8548,6
8549,0
8550,0
8551,1
8552,9
8553,9
8554,6
8555,6
8556,0
8557,1
8558,1
8559,7
8560,9
8561,9
8562,3
8563,7
8564,3
8565,9
8566,6
8567,0
8568,6
8569,3
8570,0
8571,6
8572,3
8573,0
8574,1
8575,3
8576,3
8577,6
8578,3
8579,1
8580,0
8581,0
8582,9
8583,1
8584,3
8585,9
8586,0
8587,3
8588,0
8589,0
8590,6
8591,9
8592,6
8593,6
8594,0
8595,3
8596,9
8597,7
8598,3
8599,0
8600,7
8601,9
8602,1
8603,3
8604,9
8605,9
8606,3
8607,6
8608,9
8609,9
8610,7
8611,6
8612,0
8613,0
8614,9
8615,6
8616,9
8617,9
8618,6
8619,3
8620,0
8621,1
8622,7
8623,7
8624,1
8625,9
8626,1
8627,6
8628,3
8629,9
8630,7
8631,6
8632,6
8633,1
8634,9
8635,9
8636,0
8637,0
8638,9
8639,9
8640,6
8641,3
8642,1
8643,7
8644,0
8645,7
8646,3
8647,7
8648,9
8649,1
8650,0
8651,3
8652,3
8653,9
8654,3
8655,3
8656,3
8657,6
8658,0
8659,9
8660,9
8661,3
8662,3
8663,1
8664,6
8665,6
8666,9
8667,3
8668,3
8669,1
8670,7
8671,3
8672,1
8673,9
8674,0
8675,0
8676,6
8677,6
8678,1
8679,7
8680,6
8681,3
8682,7
8683,6
8684,7
8685,7
8686,3
8687,7
8688,3
8689,9
8690,0
8691,7
8692,7
8693,9
8694,0
8695,9
8696,1
8697,6
8698,1
8699,6
8700,9
8701,9
8702,1
8703,9
8704,9
8705,6
8706,1
8707,7
8708,0
8709,3
8710,0
8711,3
8712,7
8713,6
8714,0
8715,0
8716,1
8717,0
8718,3
8719,6
8720,6
8721,1
8722,9
8723,9
8724,0
8725,1
8726,0
8727,3
8728,0
8729,6
8730,7
8731,7
8732,0
8733,3
8734,1
8735,6
8736,9
8737,9
8738,0
8739,9
8740,6
8741,3
8742,0
8743,0
8744,6
8745,0
8746,6
8747,6
8748,3
8749,9
8750,1
8751,6
8752,9
8753,6
8754,6
8755,7
8756,1
8757,6
8758,6
8759,6
8760,1
8761,3
8762,3
8763,3
8764,3
8765,3
8766,3
8767,6
8768,6
8769,3
8770,7
8771,6
8772,6
8773,6
8774,0
8775,9
8776,3
8777,7
8778,7
8779,0
8780,3
8781,1
8782,3
8783,3
8784,1
8785,9
8786,3
8787,6
8788,9
8789,6
8790,3
8791,1
8792,3
8793,6
8794,9
8795,6
8796,9
8797,0
8798,3
8799,9
8800,0
8801,7
8802,7
8803,3
8804,0
8805,0
8806,9
8807,3
8808,0
8809,7
8810,9
8811,6
8812,6
8813,0
8814,7
8815,7
8816,3
8817,6
8818,7
8819,9
8820,1
8821,3
8822,3
8823,6
8824,0
8825,7
8826,6
8827,1
8828,0
8829,3
8830,6
8831,9
8832,9
8833,0
8834,0
8835,0
8836,0
8837,1
8838,1
8839,6
8840,3
8841,0
8842,9
8843,0
8844,9
8845,0
8846,3
8847,0
8848,1
8849,3
8850,7
8851,6
8852,0
8853,3
8854,0
8855,0
8856,6
8857,9
8858,0
8859,7
8860,6
8861,1
8862,7
8863,1
8864,6
8865,0
8866,3
8867,3
8868,9
8869,7
8870,3
8871,3
8872,1
8873,3
8874,0
8875,9
8876,9
8877,3
8878,1
8879,3
8880,1
8881,6
8882,0
8883,6
8884,3
8885,7
8886,3
8887,9
8888,9
8889,9
8890,3
8891,6
8892,3
8893,1
8894,1
8895,7
8896,0
8897,3
8898,0
8899,3
8900,9
8901,9
8902,7
8903,9
8904,3
8905,9
8906,1
8907,1
8908,1
8909,6
8910,1
8911,6
8912,3
8913,6
8914,6
8915,0
8916,6
8917,3
8918,9
8919,7
8920,0
8921,3
8922,0
8923,7
8924,6
8925,7
8926,6
8927,6
8928,9
8929,3
8930,7
8931,1
8932,6
8933,0
8934,9
8935,7
8936,0
8937,6
8938,0
8939,0
8940,9
8941,7
8942,0
8943,7
8944,7
8945,9
8946,9
8947,0
8948,6
8949,9
8950,3
8951,9
8952,7
8953,0
8954,1
8955,9
8956,9
8957,9
8958,6
8959,9
8960,3
8961,0
8962,3
8963,6
8964,3
8965,3
8966,6
8967,9
8968,1
8969,6
8970,1
8971,3
8972,3
8973,1
8974,3
8975,1
8976,3
8977,9
8978,6
8979,9
8980,3
8981,0
8982,0
8983,0
8984,1
8985,0
8986,1
8987,1
8988,7
8989,1
8990,7
8991,3
8992,6
8993,9
8994,0
8995,0
8996,3
8997,0
8998,3
8999,6
9000,9
9001,3
9002,3
9003,6
9004,9
9005,7
9006,3
9007,0
9008,6
9009,6
9010,9
9011,6
9012,3
9013,7
9014,0
9015,9
9016,0
9017,1
9018,0
9019,1
9020,6
9021,9
9022,3
9023,1
9024,9
9025,7
9026,0
9027,9
9028,3
9029,1
9030,6
9031,3
9032,6
9033,0
9034,6
9035,3
9036,6
9037,0
9038,7
9039,9
9040,0
9041,7
9042,0
9043,6
9044,9
9045,0
9046,9
9047,9
9048,6
9049,0
9050,7
9051,0
9052,0
9053,1
9054,9
9055,6
9056,1
9057,1
9058,3
9059,7
9060,0
9061,3
9062,3
9063,6
9064,9
9065,9
9066,6
9067,9
9068,6
9069,9
9070,9
9071,9
9072,6
9073,6
9074,9
9075,6
9076,3
9077,0
9078,9
9079,6
9080,7
9081,6
9082,3
9083,0
9084,6
9085,1
9086,3
9087,7
9088,6
9089,7
9090,1
9091,6
9092,6
9093,3
9094,1
9095,6
9096,6
9097,7
9098,6
9099,9
9100,1
9101,0
9102,9
9103,0
9104,7
9105,9
9106,3
9107,3
9108,3
9109,9
9110,6
9111,9
9112,3
9113,0
9114,0
9115,3
9116,0
9117,6
9118,1
9119,6
9120,7
9121,9
9122,0
9123,9
9124,0
9125,9
9126,3
9127,1
9128,9
9129,9
9130,6
9131,7
9132,3
9133,6
9134,3
9135,6
9136,7
9137,9
9138,7
9139,6
9140,9
9141,6
9142,3
9143,7
9144,0
9145,9
9146,9
9147,3
9148,3
9149,9
9150,6
9151,7
9152,0
9153,0
9154,0
9155,0
9156,3
9157,3
9158,0
9159,9
9160,7
9161,6
9162,3
9163,3
9164,9
9165,9
9166,0
9167,0
9168,3
9169,1
9170,6
9171,0
9172,9
9173,9
9174,7
9175,1
9176,9
9177,3
9178,6
9179,7
9180,6
9181,1
9182,6
9183,9
9184,1
9185,9
9186,9
9187,7
9188,1
9189,3
9190,0
9191,6
9192,7
9193,6
9194,7
9195,1
9196,6
9197,9
9198,9
9199,6
9200,3
9201,7
9202,6
9203,8
9204,3
9205,0
9206,6
9207,9
9208,1
9209,6
9210,6
9211,1
9212,9
9213,9
9214,3
9215,6
9216,9
9217,0
9218,9
9219,9
9220,9
9221,9
9222,3
9223,3
9224,3
9225,6
9226,0
9227,9
9228,3
9229,7
9230,9
9231,9
9232,6
9233,0
9234,3
9235,0
9236,0
9237,3
9238,1
9239,9
9240,6
9241,3
9242,0
9243,9
9244,3
9245,0
9246,1
9247,3
9248,6
9249,0
9250,9
9251,3
9252,3
9253,7
9254,9
9255,3
9256,9
9257,3
9258,1
9259,0
9260,7
9261,7
9262,0
9263,6
9264,6
9265,9
9266,6
9267,6
9268,3
9269,0
9270,7
9271,7
9272,7
9273,0
9274,6
9275,0
9276,6
9277,0
9278,3
9279,0
9280,9
9281,0
9282,7
9283,3
9284,0
9285,1
9286,0
9287,3
9288,9
9289,3
9290,9
9291,9
9292,1
9293,9
9294,3
9295,3
9296,9
9297,1
9298,1
9299,9
9300,0
9301,3
9302,7
9303,9
9304,7
9305,6
9306,6
9307,7
9308,7
9309,7
9310,6
9311,7
9312,9
9313,9
9314,7
9315,1
9316,1
9317,6
9318,1
9319,1
9320,1
9321,1
9322,6
9323,3
9324,1
9325,1
9326,0
9327,6
9328,1
9329,3
9330,6
9331,1
9332,0
9333,9
9334,3
9335,9
9336,9
9337,0
9338,0
9339,0
9340,9
9341,6
9342,3
9343,0
9344,3
9345,3
9346,3
9347,9
9348,3
9349,0
9350,6
9351,7
9352,7
9353,0
9354,9
9355,7
9356,3
9357,0
9358,6
9359,7
9360,9
9361,0
9362,7
9363,9
9364,3
9365,9
9366,3
9367,9
9368,3
9369,6
9370,0
9371,9
9372,9
9373,1
9374,6
9375,0
9376,9
9377,9
9378,6
9379,1
9380,6
9381,6
9382,7
9383,7
9384,1
9385,3
9386,6
9387,0
9388,9
9389,9
9390,9
9391,9
9392,0
9393,0
9394,7
9395,1
9396,1
9397,0
9398,3
9399,0
9400,3
9401,0
9402,9
9403,3
9404,3
9405,6
9406,3
9407,0
9408,0
9409,7
9410,3
9411,9
9412,9
9413,1
9414,0
9415,1
9416,9
9417,1
9418,6
9419,9
9420,3
9421,1
9422,0
9423,9
9424,6
9425,0
9426,9
9427,9
9428,1
9429,3
9430,3
9431,3
9432,0
9433,9
9434,1
9435,0
9436,6
9437,1
9438,3
9439,0
9440,7
9441,6
9442,6
9443,9
9444,6
9445,3
9446,6
9447,9
9448,9
9449,6
9450,3
9451,1
9452,1
9453,9
9454,0
9455,1
9456,9
9457,0
9458,3
9459,7
9460,1
9461,9
9462,0
9463,9
9464,9
9465,9
9466,9
9467,0
9468,1
9469,7
9470,9
9471,6
9472,9
9473,0
9474,6
9475,7
9476,1
9477,9
9478,7
9479,9
9480,7
9481,6
9482,0
9483,6
9484,6
9485,9
9486,8
9487,3
9488,1
9489,3
9490,6
9491,1
9492,1
9493,9
9494,0
9495,6
9496,6
9497,6
9498,0
9499,7
9500,6
9501,9
9502,6
9503,3
9504,3
9505,6
9506,0
9507,9
9508,1
9509,6
9510,0
9511,3
9512,7
9513,3
9514,9
9515,3
9516,1
9517,0
9518,6
9519,9
9520,7
9521,6
9522,9
9523,0
9524,0
9525,0
9526,9
9527,7
9528,0
9529,3
9530,6
9531,9
9532,9
9533,9
9534,7
9535,7
9536,9
9537,3
9538,3
9539,1
9540,1
9541,0
9542,3
9543,0
9544,9
9545,7
9546,7
9547,3
9548,9
9549,6
9550,7
9551,7
9552,1
9553,1
9554,9
9555,9
9556,9
9557,9
9558,3
9559,0
9560,3
9561,7
9562,6
9563,1
9564,6
9565,9
9566,0
9567,6
9568,3
9569,9
9570,0
9571,6
9572,3
9573,6
9574,6
9575,6
9576,0
9577,1
9578,9
9579,9
9580,3
9581,6
9582,3
9583,6
9584,0
9585,7
9586,3
9587,0
9588,3
9589,3
9590,0
9591,7
9592,9
9593,6
9594,9
9595,6
9596,9
9597,9
9598,1
9599,9
9600,6
9601,6
9602,9
9603,1
9604,0
9605,7
9606,1
9607,6
9608,7
9609,0
9610,3
9611,6
9612,3
9613,9
9614,0
9615,0
9616,3
9617,6
9618,1
9619,1
9620,9
9621,0
9622,9
9623,9
9624,3
9625,7
9626,9
9627,3
9628,0
9629,3
9630,9
9631,6
9632,3
9633,3
9634,3
9635,3
9636,3
9637,9
9638,6
9639,7
9640,9
9641,3
9642,6
9643,7
9644,6
9645,3
9646,9
9647,1
9648,3
9649,9
9650,0
9651,9
9652,9
9653,9
9654,1
9655,9
9656,7
9657,6
9658,6
9659,3
9660,6
9661,0
9662,6
9663,3
9664,9
9665,6
9666,7
9667,1
9668,3
9669,7
9670,6
9671,6
9672,0
9673,6
9674,6
9675,1
9676,7
9677,7
9678,3
9679,0
9680,3
9681,7
9682,9
9683,7
9684,0
9685,9
9686,1
9687,9
9688,1
9689,0
9690,3
9691,1
9692,6
9693,6
9694,0
9695,9
9696,6
9697,6
9698,0
9699,3
9700,1
9701,7
9702,9
9703,0
9704,6
9705,3
9706,7
9707,3
9708,3
9709,0
9710,3
9711,1
9712,9
9713,9
9714,9
9715,1
9716,3
9717,3
9718,6
9719,9
9720,0
9721,3
9722,7
9723,9
9724,1
9725,6
9726,1
9727,7
9728,0
9729,9
9730,3
9731,6
9732,0
9733,6
9734,9
9735,6
9736,9
9737,7
9738,9
9739,6
9740,7
9741,6
9742,0
9743,3
9744,3
9745,2
9746,6
9747,7
9748,3
9749,3
9750,9
9751,9
9752,9
9753,6
9754,6
9755,6
9756,6
9757,1
9758,3
9759,6
9760,1
9761,7
9762,6
9763,7
9764,1
9765,6
9766,7
9767,6
9768,3
9769,9
9770,7
9771,0
9772,6
9773,9
9774,6
9775,6
9776,0
9777,1
9778,7
9779,3
9780,3
9781,0
9782,6
9783,6
9784,3
9785,0
9786,9
9787,1
9788,6
9789,6
9790,9
9791,1
9792,0
9793,1
9794,1
9795,0
9796,3
9797,9
9798,0
9799,6
9800,9
9801,3
9802,6
9803,6
9804,3
9805,6
9806,9
9807,6
9808,9
9809,6
9810,0
9811,6
9812,3
9813,0
9814,7
9815,9
9816,9
9817,1
9818,3
9819,6
9820,3
9821,6
9822,9
9823,9
9824,0
9825,6
9826,6
9827,9
9828,3
9829,6
9830,1
9831,0
9832,0
9833,3
9834,6
9835,7
9836,0
9837,3
9838,9
9839,6
9840,6
9841,0
9842,6
9843,1
9844,3
9845,7
9846,7
9847,3
9848,7
9849,3
9850,3
9851,3
9852,9
9853,1
9854,3
9855,1
9856,0
9857,1
9858,1
9859,6
9860,0
9861,3
9862,9
9863,6
9864,9
9865,6
9866,6
9867,0
9868,1
9869,0
9870,0
9871,7
9872,6
9873,9
9874,0
9875,1
9876,7
9877,6
9878,9
9879,7
9880,9
9881,6
9882,7
9883,3
9884,6
9885,6
9886,6
9887,3
9888,3
9889,1
9890,0
9891,6
9892,9
9893,3
9894,9
9895,9
9896,0
9897,0
9898,9
9899,6
9900,6
9901,6
9902,3
9903,9
9904,3
9905,9
9906,7
9907,9
9908,7
9909,3
9910,7
9911,8
9912,6
9913,3
9914,3
9915,6
9916,9
9917,1
9918,3
9919,7
9920,3
9921,1
9922,3
9923,7
9924,1
9925,8
9926,0
9927,0
9928,3
9929,0
9930,0
9931,3
9932,3
9933,6
9934,6
9935,9
9936,9
9937,0
9938,3
9939,0
9940,7
9941,9
9942,6
9943,6
9944,6
9945,3
9946,3
9947,3
9948,7
9949,6
9950,6
9951,9
9952,9
9953,7
9954,0
9955,3
9956,6
9957,7
9958,9
9959,6
9960,3
9961,6
9962,7
9963,7
9964,0
9965,7
9966,6
9967,0
9968,7
9969,0
9970,1
9971,0
9972,9
9973,9
9974,0
9975,9
9976,9
9977,7
9978,9
9979,7
9980,9
9981,0
9982,6
9983,9
9984,3
9985,0
9986,9
9987,0
9988,9
9989,9
9990,9
9991,6
9992,6
9993,1
9994,3
9995,1
9996,1
9997,9
9998,3
9999,7
10000,7
10001,0
10002,1
10003,0
10004,1
10005,6
10006,9
10007,6
10008,3
10009,9
10010,0
10011,3
10012,1
10013,0
10014,0
10015,3
10016,9
10017,6
10018,1
10019,7
10020,6
10021,0
10022,6
10023,6
10024,1
10025,1
10026,7
10027,1
10028,9
10029,6
10030,0
10031,6
10032,0
10033,6
10034,0
10035,7
10036,7
10037,1
10038,6
10039,6
10040,0
10041,6
10042,3
10043,1
10044,0
10045,0
10046,9
10047,0
10048,1
10049,3
10050,1
10051,1
10052,3
10053,7
10054,3
10055,3
10056,6
10057,0
10058,3
10059,6
10060,0
10061,9
10062,6
10063,9
10064,3
10065,0
10066,3
10067,9
10068,0
10069,6
10070,6
10071,3
10072,6
10073,9
10074,6
10075,6
10076,1
10077,3
10078,7
10079,9
10080,0
10081,3
10082,9
10083,9
10084,6
10085,6
10086,6
10087,9
10088,3
10089,6
10090,3
10091,6
10092,9
10093,1
10094,1
10095,9
10096,3
10097,6
10098,1
10099,3
10100,3
10101,3
10102,9
10103,9
10104,7
10105,3
10106,9
10107,0
10108,1
10109,9
10110,3
10111,6
10112,3
10113,9
10114,1
10115,0
10116,9
10117,7
10118,1
10119,7
10120,9
10121,6
10122,1
10123,6
10124,7
10125,9
10126,6
10127,3
10128,1
10129,7
10130,9
10131,3
10132,3
10133,0
10134,0
10135,3
10136,9
10137,0
10138,6
10139,3
10140,0
10141,6
10142,0
10143,3
10144,9
10145,3
10146,6
10147,7
10148,6
10149,0
10150,3
10151,0
10152,0
10153,6
10154,9
10155,0
10156,6
10157,9
10158,0
10159,6
10160,0
10161,1
10162,7
10163,0
10164,7
10165,0
10166,6
10167,9
10168,3
10169,9
10170,9
10171,6
10172,3
10173,3
10174,9
10175,7
10176,7
10177,3
10178,3
10179,0
10180,7
10181,9
10182,9
10183,3
10184,9
10185,3
10186,1
10187,3
10188,9
10189,9
10190,0
10191,1
10192,3
10193,9
10194,7
10195,7
10196,9
10197,3
10198,9
10199,0
10200,0
10201,1
10202,0
10203,0
10204,6
10205,1
10206,3
10207,6
10208,6
10209,9
10210,6
10211,7
10212,9
10213,6
10214,1
10215,0
10216,0
10217,9
10218,0
10219,3
10220,1
10221,1
10222,0
10223,0
10224,3
10225,1
10226,3
10227,9
10228,6
10229,9
10230,3
10231,9
10232,1
10233,7
10234,9
10235,6
10236,0
10237,1
10238,1
10239,9
10240,3
10241,6
10242,3
10243,3
10244,1
10245,6
10246,7
10247,7
10248,1
10249,7
10250,3
10251,0
10252,1
10253,1
10254,0
10255,3
10256,1
10257,1
10258,3
10259,3
10260,7
10261,1
10262,3
10263,1
10264,6
10265,6
10266,0
10267,7
10268,0
10269,0
10270,9
10271,0
10272,6
10273,7
10274,7
10275,3
10276,9
10277,0
10278,6
10279,3
10280,0
10281,7
10282,9
10283,1
10284,1
10285,6
10286,1
10287,0
10288,9
10289,3
10290,1
10291,0
10292,3
10293,9
10294,7
10295,0
10296,3
10297,6
10298,0
10299,3
10300,1
10301,9
10302,7
10303,3
10304,3
10305,9
10306,9
10307,1
10308,1
10309,9
10310,3
10311,3
10312,1
10313,0
10314,9
10315,6
10316,0
10317,9
10318,6
10319,6
10320,7
10321,3
10322,1
10323,6
10324,3
10325,7
10326,6
10327,1
10328,7
10329,3
10330,3
10331,0
10332,7
10333,7
10334,6
10335,0
10336,6
10337,1
10338,7
10339,3
10340,3
10341,3
10342,3
10343,1
10344,3
10345,9
10346,9
10347,3
10348,1
10349,9
10350,7
10351,7
10352,3
10353,3
10354,9
10355,6
10356,0
10357,9
10358,9
10359,1
10360,1
10361,7
10362,3
10363,0
10364,6
10365,9
10366,1
10367,0
10368,9
10369,3
10370,1
10371,3
10372,7
10373,9
10374,0
10375,3
10376,6
10377,0
10378,6
10379,9
10380,9
10381,2
10382,0
